data,lp,src,ref,pos,neg,pos.model,neg.model,bestmodel
newstest2019,en-fi,"Even on the television side, the viewers are divided between TV2 and Yle Fem channels.",Television puolellakin katsojat jakaantuvat TV2:n ja Yle Fem -kanaville.,"Jopa television puolella, katsojien jaetaan TV2 ja Yle Fem-kanavilla.",Edes televisiossa katsojat ovat jakautuneet TVV:n ja Yle FemmŠn kanavan välillä.,online-G.0,TALP-UPC.4939,online-G.0
newstest2019,en-fi,"Even on the television side, the viewers are divided between TV2 and Yle Fem channels.",Television puolellakin katsojat jakaantuvat TV2:n ja Yle Fem -kanaville.,Jopa television puolella katsojat jakautuvat TV2 :n ja Yle Fem -kanavien väliin.,"Jopa televisiopuoli, katselijat olemme jaetaan TV2 ja Yle välissä Fem kanavien.",AaltoHnmtFlatcat.4798,HY-AH.4797,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"Even on the television side, the viewers are divided between TV2 and Yle Fem channels.",Television puolellakin katsojat jakaantuvat TV2:n ja Yle Fem -kanaville.,Jopa television puolella katsojat jakautuvat TV2 :n ja Yle Fem -kanavien väliin.,Edes televisiossa katsojat ovat jakautuneet TVV:n ja Yle FemmŠn kanavan välillä.,AaltoHnmtFlatcat.4798,TALP-UPC.4939,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Euroopan - mestaruuskilpailuissa kuukausi sitten sai lähes 800000 katsojaa kerrallaan, ja UEFA:n Euroopan mestaruus ""määrä oli reilusti yli miljoona.","Vertailun sake Varten: eurooppalainen Yleisurheilu Championship kuukausi sitten saivat melkein 800,000 katselijaa aikana, ja UEFA Euroopanmestaruuskilpailujen numero oli hyvin miljoona yli.",HY-SMT.4882,HY-AH.4797,HY-SMT.4882
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Euroopan - mestaruuskilpailuissa kuukausi sitten sai lähes 800000 katsojaa kerrallaan, ja UEFA:n Euroopan mestaruus ""määrä oli reilusti yli miljoona.","Vertailun vuoksi: Euroopan Yhdysvaltain Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Euroopan mestaruuskisat kestivät kuukausi sitten lähes 800 000 katsojaa, ja Uefa European Championships",HY-SMT.4882,AaltoHnmtFlatcat.4798,HY-SMT.4882
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun sake Varten: eurooppalainen Yleisurheilu Championship kuukausi sitten saivat melkein 800,000 katselijaa aikana, ja UEFA Euroopanmestaruuskilpailujen numero oli hyvin miljoona yli.","Vertailun vuoksi: Euroopan Yhdysvaltain Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Euroopan mestaruuskisat kestivät kuukausi sitten lähes 800 000 katsojaa, ja Uefa European Championships",HY-AH.4797,AaltoHnmtFlatcat.4798,HY-AH.4797
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Euroopan Yleisurheilun Mestaruuskisojen kuukausi sitten sai melkein 800 000 katsojaa kerrallaan, ja UEFA: n Euroopan Mestaruuskisojen' määrä oli reilusti yli miljoona.","Vertailun sake Varten: eurooppalainen Yleisurheilu Championship kuukausi sitten saivat melkein 800,000 katselijaa aikana, ja UEFA Euroopanmestaruuskilpailujen numero oli hyvin miljoona yli.",online-G.0,HY-AH.4797,online-G.0
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Euroopan Yleisurheilun Mestaruuskisojen kuukausi sitten sai melkein 800 000 katsojaa kerrallaan, ja UEFA: n Euroopan Mestaruuskisojen' määrä oli reilusti yli miljoona.","Sen liian, tosi kiinnostaa Olympic kaverit omistaa on pyöräily sunnuntai-illalla ja taiteellinen voimistelu että aukeaa/aukenee viides ala/ala- päivä. Sekä koskien osuu liki puolikas a million katselijat kerrallaan päälle Olympic kanava.",online-G.0,apertium-unconstrained.4769,online-G.0
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Euroopan Yleisurheilun Mestaruuskisojen kuukausi sitten sai melkein 800 000 katsojaa kerrallaan, ja UEFA: n Euroopan Mestaruuskisojen' määrä oli reilusti yli miljoona.","Vertailun vuoksi: Euroopan Yhdysvaltain Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Euroopan mestaruuskisat kestivät kuukausi sitten lähes 800 000 katsojaa, ja Uefa European Championships",online-G.0,AaltoHnmtFlatcat.4798,online-G.0
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Yleisurheilun Euroopan-mestaruuskilpailuissa kuukausi sitten oli lähes 800 000 katsojaa, ja jalkapallon Euroopan mestaruuskisat-luku oli yli miljoona.","Vertailun sake Varten: eurooppalainen Yleisurheilu Championship kuukausi sitten saivat melkein 800,000 katselijaa aikana, ja UEFA Euroopanmestaruuskilpailujen numero oli hyvin miljoona yli.",jhu-nmt-lattice-rescore.4903,HY-AH.4797,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Yleisurheilun Euroopan-mestaruuskilpailuissa kuukausi sitten oli lähes 800 000 katsojaa, ja jalkapallon Euroopan mestaruuskisat-luku oli yli miljoona.","Sen liian, tosi kiinnostaa Olympic kaverit omistaa on pyöräily sunnuntai-illalla ja taiteellinen voimistelu että aukeaa/aukenee viides ala/ala- päivä. Sekä koskien osuu liki puolikas a million katselijat kerrallaan päälle Olympic kanava.",jhu-nmt-lattice-rescore.4903,apertium-unconstrained.4769,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Yleisurheilun Euroopan-mestaruuskilpailuissa kuukausi sitten oli lähes 800 000 katsojaa, ja jalkapallon Euroopan mestaruuskisat-luku oli yli miljoona.","Vertailun vuoksi: Euroopan Yhdysvaltain Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Yhdistyneiden Kansakuntien Euroopan mestaruuskisat kestivät kuukausi sitten lähes 800 000 katsojaa, ja Uefa European Championships",jhu-nmt-lattice-rescore.4903,AaltoHnmtFlatcat.4798,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun vuoksi: Euroopan - mestaruuskilpailuissa kuukausi sitten sai lähes 800000 katsojaa kerrallaan, ja UEFA:n Euroopan mestaruus ""määrä oli reilusti yli miljoona.","Sen liian, tosi kiinnostaa Olympic kaverit omistaa on pyöräily sunnuntai-illalla ja taiteellinen voimistelu että aukeaa/aukenee viides ala/ala- päivä. Sekä koskien osuu liki puolikas a million katselijat kerrallaan päälle Olympic kanava.",HY-SMT.4882,apertium-unconstrained.4769,HY-SMT.4882
newstest2019,en-fi,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.","Vertailun sake Varten: eurooppalainen Yleisurheilu Championship kuukausi sitten saivat melkein 800,000 katselijaa aikana, ja UEFA Euroopanmestaruuskilpailujen numero oli hyvin miljoona yli.","Sen liian, tosi kiinnostaa Olympic kaverit omistaa on pyöräily sunnuntai-illalla ja taiteellinen voimistelu että aukeaa/aukenee viides ala/ala- päivä. Sekä koskien osuu liki puolikas a million katselijat kerrallaan päälle Olympic kanava.",HY-AH.4797,apertium-unconstrained.4769,HY-AH.4797
newstest2019,en-fi,"So far, the most interesting Olympic sports have been cycling on Sunday evening and artistic gymnastics that opened the fifth game day. Both of these reached almost half a million viewers at a time on the Olympic channel.","Olympialajeista eniten on toistaiseksi kiinnostanut sunnuntai-illan pyöräily ja viidennen kisapäivän avannut telinevoimistelu, jotka molemmat tavoittivat olympiakanavalle kerrallaan lähes puoli miljoonaa katsojaa.","Toistaiseksi kiinnostavin olympialaji on pyöräillyt sunnuntai-iltana ja telinevoimistelu, joka avasi viidennen pelipäivän. Molemmat pääsivät lähes puoli miljoonaa katsojaa kerrallaan olympiakanavalla.","pää/pää- koskien Yle Kaveri, Panu Pokkinen, on täyttää arvojen kanssa ja sävyt että sillä ensin aika aina, katselijat on jaettu erilaisien/erilaisten laitteiden/laitteitten välistä.",AaltoHnmtMultitask.4873,apertium-unconstrained.4769,AaltoHnmtMultitask.4873
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Toistaiseksi Rion olympiakisat eivät ole saavuttaneet huikeita katsojaluokituksia.,Toistaiseksi Rio olympialaisten ole saavuttanut valtava katsoja luokitukset.,HY-HNMT.4961,online-A.0,HY-HNMT.4961
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Toistaiseksi Rio olympialaisten ole saavuttanut valtava katsoja luokitukset.,Toistaiseksi Rion olympialaiset pudotuspelit pääsivät valtaviin katsojalukuihin.,online-A.0,AaltoHnmtFlatcat.4798,online-A.0
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Toistaiseksi Rion olympiakisat eivät ole saavuttaneet huikeita katsojaluokituksia.,Toistaiseksi Rion olympiakisoihin ei päästy katsojaa huimaa.,HY-HNMT.4961,HY-SMT.4882,HY-HNMT.4961
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Toistaiseksi Rion olympiakisat eivät ole saavuttaneet huikeita katsojaluokituksia.,Tähän mennessä Rion olympialaiset ole saavuttanut valtavat katsojat.,HY-HNMT.4961,jhu-nmt-lattice-rescore.4903,HY-HNMT.4961
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Tähän mennessä Rion olympialaiset ole saavuttanut valtavat katsojat.,Toistaiseksi Rion olympialaiset pudotuspelit pääsivät valtaviin katsojalukuihin.,jhu-nmt-lattice-rescore.4903,AaltoHnmtFlatcat.4798,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,"Toistaiseksi, Rio Olympialaisiin ei ole saavutettu valtava katsojien arvioita.",Toistaiseksi Rion olympiakisoihin ei päästy katsojaa huimaa.,online-G.0,HY-SMT.4882,online-G.0
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Toistaiseksi Rion olympiakisat eivät ole saavuttaneet huikeita katsojaluokituksia.,"Toistaiseksi, Rio Olympialaisiin ei ole saavutettu valtava katsojien arvioita.",HY-HNMT.4961,online-G.0,HY-HNMT.4961
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,"Toistaiseksi, Rio Olympialaisiin ei ole saavutettu valtava katsojien arvioita.",Toistaiseksi Rion olympialaiset pudotuspelit pääsivät valtaviin katsojalukuihin.,online-G.0,AaltoHnmtFlatcat.4798,online-G.0
newstest2019,en-fi,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,Toistaiseksi Rion olympiakisat eivät ole saavuttaneet huikeita katsojaluokituksia.,Toistaiseksi Rion olympialaiset pudotuspelit pääsivät valtaviin katsojalukuihin.,HY-HNMT.4961,AaltoHnmtFlatcat.4798,HY-HNMT.4961
newstest2019,en-fi,"This is what Rio’s ratings look like: Apparently the competition hasn’t managed to glue Finns to their screens, but the mobile application is interesting","Tällaiset ovat Rion katsojaluvut: Kisat eivät ole liimanneet suomalaisia ruutujen ääreen, mutta mobiilisovellus kiinnostaa","Näin Rion luokitukset näyttävät: Ilmeisesti kilpailu ei onnistunut liimaamaan suomalaisia ruutuihinsa, mutta mobiilisovellus on mielenkiintoista","Tämä on se, mitä Rio-luokitus näyttää: Ilmeisesti kilpailua ei ole kuollut saamaan liima suomalaisia ruuduistaan, mutta mobiilisovellus on mielenkiintoista",AaltoHnmtMultitask.4873,jhu-nmt-lattice-rescore.4903,AaltoHnmtMultitask.4873
newstest2019,en-fi,"This is what Rio’s ratings look like: Apparently the competition hasn’t managed to glue Finns to their screens, but the mobile application is interesting","Tällaiset ovat Rion katsojaluvut: Kisat eivät ole liimanneet suomalaisia ruutujen ääreen, mutta mobiilisovellus kiinnostaa","Näin Rion luokitukset näyttävät: Ilmeisesti kilpailu ei onnistunut liimaamaan suomalaisia ruutuihinsa, mutta mobiilisovellus on mielenkiintoista","Näin Rion luokitukset näyttävät: ilmeisesti kilpailu ei ole onnistunut liimaa suomalaisia ruutuihinsa, vaan mobiilisovellus on kiinnostava",AaltoHnmtMultitask.4873,HY-HNMT.4961,AaltoHnmtMultitask.4873
newstest2019,en-fi,Usually sporting events are shown as sharp peaks in television ratings.,Tavallisesti urheilukisat näkyvät television katsojatilastoissa terävinä vuorenhuippuina.,Yleensä urheilutapahtumat näkyvät televisioluokitusten huippuvuosina.,Yleensä urheilutapahtumat ovat osoittaneet terävähuipputelevision katsojalukuihin.,online-B.0,HY-SMT.4882,online-B.0
